YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201210,68084,408397,4,2.24,"S","NICHOLS",37.19,-93.37,3711,9322
201210,68084,408398,1,1.3,"ESE","SEQUIOTA",37.14,-93.21,3708,9312
201210,68084,408398,2,1.1,"SE","SEQUIOTA",37.14,-93.21,3708,9312
201210,68084,408398,3,.7,"NE","GALLOWAY",37.14,-93.22,3708,9313
201210,68084,408398,4,1.13,"ENE","GALLOWAY",37.14,-93.21,3708,9312
201210,68084,408399,1,.88,"SE","MILLER",37.21,-93.84,3712,9350
201210,68084,408400,1,.69,"S","HALLTOWN",37.19,-93.63,3711,9337
201210,68084,408401,1,0,"N","REPUBLIC",37.12,-93.48,3707,9328
201210,68084,408402,1,0,"N","REPUBLIC",37.12,-93.48,3707,9328
201210,68084,408403,1,0,"N","REPUBLIC",37.12,-93.48,3707,9328
201210,68084,408404,1,2.84,"ESE","PLANO",37.17,-93.57,3710,9334
201210,68084,408405,1,1.49,"SSW","ALBATROSS",37.16,-93.86,3709,9351
201210,68084,408409,1,1.72,"SSW","WILLARD",37.28,-93.44,3716,9326
201210,68084,408412,1,2.84,"ESE","PLANO",37.17,-93.57,3710,9334
201210,68084,408413,1,4.97,"SSE","MARSHFIELD",37.27,-92.87,3716,9252
201210,68130,408794,1,.79,"NNE","GLIDEWELL",37.31,-93.33,3718,9319
201210,68130,408796,1,1.12,"SSW","NICHOLS",37.2,-93.37,3712,9322
201210,68130,408797,1,1.73,"SE","NICHOLS",37.2,-93.35,3712,9321
201210,68130,408798,1,1.11,"SSW","PLEASANT HOPE",37.45,-93.28,3727,9316
201210,68130,408799,1,.69,"S","WALNUT GROVE",37.41,-93.55,3724,9333
201210,68130,408800,1,.69,"NW","NICHOLS",37.23,-93.38,3713,9322
201210,68130,408801,1,1.94,"ENE","BRIGHTON",37.46,-93.32,3727,9319
201210,68130,408802,1,.58,"NE","BRIGHTON",37.46,-93.34,3727,9320
201210,68130,408803,1,.92,"SSW","WALNUT GROVE",37.41,-93.56,3724,9333
201210,68130,408804,1,2.24,"NW","REPUBLIC WESTPORT AR",37.17,-93.48,3710,9328
201210,68130,408805,1,.58,"W","ASH GROVE",37.32,-93.59,3719,9335
201210,68130,408806,1,2.14,"NNE","SGF DOWNTOWN ARPT",37.25,-93.22,3715,9313
201210,68130,408807,1,2.09,"NNW","BROOKLINE",37.2,-93.45,3712,9327
201210,68130,408808,1,.55,"W","LEBANON JONES FLD AR",37.65,-92.66,3739,9239
201209,68372,410360,1,3.61,"ESE","AVERA",33.16,-82.46,3309,8227
201209,68372,410360,2,1.12,"WSW","WRENS",33.19,-82.4,3311,8224
201210,68376,410364,1,0,"N","HOMER",34.33,-83.5,3419,8330
201210,68376,410364,2,1.54,"ESE","HOMER",34.32,-83.48,3419,8328
201210,68376,410365,1,.57,"E","MAYSVILLE",34.25,-83.56,3415,8333
201210,68376,411855,1,0,"N","GAINESVILLE",34.3,-83.83,3418,8349
201210,68376,411856,1,2.2,"NE","GNESVILLE COTTON MIL",34.34,-83.82,3420,8349
201210,68376,411856,3,3.86,"SSW","CHESTNUT MOUNTAIN",34.12,-83.86,3407,8351
201210,68376,411856,4,2.2,"NW","ROBERTS XRDS",34.15,-83.96,3409,8357
201210,68376,412972,1,5.37,"NW","CLEVELAND WHITE ARPT",34.78,-83.79,3446,8347
201210,68376,412972,2,4.97,"NNE","LYNCH",34.77,-83.65,3446,8339
201210,68376,412972,3,1.71,"E","OCULUS",34.53,-83.75,3431,8345
201210,68376,412995,1,.9,"NW","REST HAVEN",34.14,-83.99,3408,8359
201210,68376,412995,3,1.38,"S","CENTERVILLE",33.78,-84.05,3346,8403
201210,68376,412995,4,.69,"S","TRICKEM",33.81,-84.1,3348,8406
201210,68376,412995,5,1.8,"SE","PITTMAN",33.95,-84.13,3357,8407
201210,68376,412999,1,4.87,"N","WILLIAMSON",33.25,-84.36,3315,8421
201210,68376,412999,2,5.41,"NE","WILLIAMSON",33.24,-84.31,3314,8418
201210,68376,412999,3,1.35,"ENE","REIDSBORO",33.14,-84.36,3308,8421
201210,68471,417027,1,1.55,"NNW","KESWICK GROVE",39.97,-74.34,3958,7420
201210,68471,417027,2,.61,"ESE","LAVALLETTE",39.97,-74.06,3958,7403
201210,68471,417027,3,1.63,"E","BARNEGAT LIGHT",39.75,-74.09,3945,7405
201210,68471,417027,4,2.06,"SSW","BEACH HAVEN HGTS",39.5,-74.28,3930,7416
201210,68471,417027,5,4.61,"WSW","TUCKERTON",39.58,-74.41,3934,7424
201210,68471,417027,6,1.98,"NE","BUCKINGHAM",39.95,-74.42,3957,7425
201210,68471,417028,2,1.57,"NNE","BURLINGTON",40.09,-74.86,4005,7451
201210,68471,417028,3,.65,"NW","RIVERTON",40.01,-75.03,4000,7501
201210,68471,417028,4,.32,"ENE","MAPLE SHADE",39.95,-74.99,3957,7459
201210,68471,417028,5,.78,"N","MARLTON",39.89,-74.92,3953,7455
201210,68471,417028,6,2.25,"S","NEW GRETNA",39.55,-74.48,3933,7428
201210,68471,417028,7,4.58,"NE","WADING RIVER",39.66,-74.45,3939,7427
201210,68471,417028,8,4.73,"NE","CHATSWORTH",39.87,-74.47,3952,7428
201210,68471,417032,2,.53,"NNW","CHERRY HILL",39.93,-75.02,3955,7501
201210,68471,417032,3,1.64,"E","DUNBARTON",39.75,-74.85,3945,7451
201210,68471,417032,4,.66,"NE","WINSLOW",39.66,-74.86,3939,7451
201210,68471,417032,5,.6,"ESE","SICKLERVILLE",39.72,-74.97,3943,7458
201210,68471,417032,6,.6,"SSE","GLOUCESTER CITY",39.89,-75.12,3953,7507
201210,68471,417032,7,.86,"WNW","CAMDEN",39.94,-75.13,3956,7507
201210,68471,417035,2,1.76,"N","VICTORIA",39.65,-74.93,3939,7455
201210,68471,417035,3,0,"N","NEWFIELD",39.55,-75.03,3933,7501
201210,68471,417035,4,1.36,"NNE","HARRISONVILLE",39.7,-75.26,3942,7515
201210,68471,417035,5,1.06,"S","BRIDGEPORT",39.78,-75.35,3946,7521
201210,68471,417035,6,2.01,"NW","BRIDGEPORT",39.82,-75.38,3949,7522
201210,68471,417035,7,1.65,"W","NATIONAL PARK",39.87,-75.21,3952,7512
201210,68471,417036,1,4.03,"NNE","PEDRICKTOWN",39.81,-75.38,3948,7522
201210,68471,417036,2,2.16,"NNE","FRIENDSHIP",39.76,-75.46,3945,7527
201210,68471,417036,3,.42,"NNE","CENTRAL PARK",39.68,-75.52,3940,7531
201210,68471,417036,4,3.82,"SW","SHARPTOWN",39.61,-75.58,3936,7534
201210,68471,417036,5,3.64,"SSW","OAKWOOD BEACH",39.5,-75.54,3930,7532
201210,68471,417036,6,3,"SW","ELMER",39.55,-75.22,3933,7513
201210,68471,417036,8,3.78,"ESE","MONROEVILLE",39.62,-75.1,3937,7506
201210,68471,417037,1,4.74,"S","STOW CREEK LNDG",39.38,-75.42,3922,7525
201210,68471,417037,2,2.95,"SSE","SEA BREEZE",39.28,-75.29,3916,7517
201210,68471,417037,3,2.75,"S","BIVALVE",39.19,-75.04,3911,7502
201210,68471,417037,4,8.07,"ESE","CUMBERLAND",39.34,-74.8,3920,7448
201210,68471,417037,5,.88,"NNE","VINELAND ARPT",39.53,-75.04,3931,7502
201210,68471,417037,7,.59,"NE","ORCHARD CENTER",39.49,-75.21,3929,7512
201210,68471,417038,1,2.59,"ENE","OCEAN CITY",39.29,-74.53,3917,7431
201210,68471,417038,2,4.54,"NW","BEESLEYS PT",39.33,-74.7,3919,7442
201210,68471,417038,3,.77,"ENE","ELDORA",39.22,-74.91,3913,7454
201210,68471,417038,4,2.94,"WNW","GOSHEN",39.17,-74.92,3910,7455
201210,68471,417038,5,1.56,"WSW","CAPE MAY PT",38.93,-75,3855,7500
201210,68471,417038,6,2.34,"ESE","CAPE MAY NAS",38.92,-74.83,3855,7449
201210,68483,418117,1,6.19,"E","PT. PLEASANT",40.09,-73.93,4005,7355
201210,68483,418118,1,1.25,"SSE","MANASQUAN",40.1,-74.02,4006,7401
201210,68483,418118,2,5.07,"ESE","SANDY HOOK BAY",40.44,-73.93,4026,7355
201210,68483,418119,1,11.87,"ENE","BOWERS BEACH DE",39.1,-75.21,3906,7512
201210,68483,418119,2,18.56,"N","BOWERS BEACH DE",39.32,-75.4,3919,7524
201210,68483,418120,1,7.31,"NE","LEWES DE",38.83,-75.04,3849,7502
201210,68483,418120,2,12.06,"WSW","EAST POINT NJ",39.09,-75.2,3905,7512
201210,68483,418121,1,3.58,"ESE","FENWICK ISLAND",38.45,-74.99,3827,7459
201210,68601,411507,1,4,"S","YUBA CITY SOUTH",39.06,-121.63,3903,12137
201210,68601,411507,2,2.07,"S","YUBA CITY SOUTH",39.09,-121.62,3905,12137
201210,68601,411518,1,2.73,"ESE","(MYV)MARYSVILLE ARPT",39.08,-121.53,3904,12131
201210,68601,411518,2,2.77,"ESE","(MYV)MARYSVILLE ARPT",39.08,-121.52,3904,12131
201210,68601,411519,1,2.19,"WSW","BROWNS VLY",39.23,-121.46,3913,12127
201210,68601,411519,2,1.82,"WSW","BROWNS VLY",39.24,-121.45,3914,12127
201210,68601,411522,2,.6,"W","ELK GROVE ARPT",38.4,-121.34,3824,12120
201210,68601,411526,1,3.18,"E","WOLF",39.05,-121.09,3903,12105
201210,68601,411526,2,2.02,"S","GRASS VLY ALT SRA AR",39.09,-121.05,3905,12103
201210,69707,418225,1,.69,"N","ELLSWORTH",38.74,-98.23,3844,9813
201210,69707,418226,1,.55,"E","MT HOPE",37.87,-97.66,3752,9739
201211,70058,420536,1,3.41,"NW","HOISINGTON",38.55,-98.82,3833,9849
201211,70058,420537,1,.54,"W","HOISINGTON",38.52,-98.78,3831,9846
201211,70058,420539,1,.69,"S","BEAVER",38.62,-98.65,3837,9839
201211,70058,420540,1,6.78,"NNW","HOLYROOD",38.67,-98.45,3840,9827
201211,70058,420541,1,.88,"NW","HOLYROOD",38.59,-98.41,3835,9824
201211,70058,420542,1,2.07,"N","ELLSWORTH",38.76,-98.23,3845,9813
201211,70058,420543,1,6.78,"NNW","HOLYROOD",38.67,-98.45,3840,9827
201211,70058,420544,1,.62,"SSE","BUSHTON",38.51,-98.4,3830,9824
201211,70058,420546,1,.54,"E","RAYMOND",38.28,-98.41,3816,9824
201211,70058,420547,1,.54,"E","RAYMOND",38.28,-98.41,3816,9824
201211,70058,420548,1,1.48,"NNW","STERLING",38.24,-98.21,3814,9812
201211,70058,420549,1,0,"N","LYONS",38.35,-98.2,3821,9812
201211,70058,420550,1,0,"N","LYONS",38.35,-98.2,3821,9812
201211,70058,420551,1,.54,"W","WINDOM",38.38,-97.91,3822,9754
201211,70058,420552,1,0,"N","MARQUETTE",38.55,-97.83,3833,9749
201204,61705,369167,1,2.37,"NNE","CLARKDALE",33.86,-84.63,3351,8437
201204,61705,369167,2,1.34,"WSW","MARIETTA AFS",33.89,-84.62,3353,8437
201204,61706,369169,1,0,"N","MT BERRY",34.28,-85.18,3416,8510
201204,61706,369169,2,.69,"N","ROME",34.26,-85.18,3415,8510
201204,61706,369171,1,.69,"N","DUBLIN",32.54,-82.9,3232,8254
201204,61706,369171,2,1.35,"WNW","MIDWAY",32.64,-82.8,3238,8248
201204,61706,376447,1,1.35,"WSW","SWAINSBORO",32.59,-82.35,3235,8221
201204,61706,376447,2,3.87,"NNW","CANOOCHEE",32.72,-82.21,3243,8212
201204,61709,369173,1,.69,"N","BUFFINGTON",34.24,-84.42,3414,8425
201204,61709,369173,2,1.79,"SE","GOBER",34.28,-84.38,3416,8422
201204,61709,369174,1,2.82,"NNE","BARRETTSVILLE",34.37,-84.16,3422,8409
201204,61709,369174,2,.9,"SE","BRIGHT",34.37,-84.06,3422,8403
201204,61709,369175,1,2.2,"SW","ALTO",34.45,-83.6,3427,8336
201204,61709,369175,2,2.12,"WSW","WOFFORDS SETTLEMENT",34.46,-83.53,3427,8331
201204,61709,369176,1,1.84,"ESE","ALTO",34.46,-83.54,3427,8332
201204,61710,369178,1,.57,"W","HIAWASSEE",34.95,-83.76,3457,8345
201204,61710,369179,1,.57,"W","HIAWASSEE",34.95,-83.76,3457,8345
201205,62683,374941,1,1.46,"ESE","PIERCE CHAPEL",32.57,-84.88,3234,8452
201205,62683,374941,2,1.42,"N","FLAT ROCK",32.57,-84.87,3234,8452
201205,62683,374941,3,1.04,"N","FLAT ROCK",32.56,-84.87,3233,8452
201205,62683,374941,4,1.11,"NNW","FLAT ROCK",32.56,-84.88,3233,8452
201205,62984,376844,1,.07,"S","FRANKLIN",33.28,-85.1,3316,8506
201205,62984,376845,1,0,"N","MIDLAND",32.57,-84.82,3234,8449
201205,62984,376847,1,0,"N","RUDEN",34.47,-84.43,3428,8425
201205,62984,376848,1,.9,"NW","LITHIA SPGS",33.79,-84.66,3347,8439
201205,62984,376849,1,0,"N","RUDEN",34.47,-84.43,3428,8425
201205,62984,376850,1,0,"N","MARIETTA",33.95,-84.55,3357,8433
201205,62984,376851,1,.69,"N","YOUNGS",33.94,-85.22,3356,8513
201205,62984,376851,2,2.99,"NNE","WALTHRALL",33.97,-85.25,3358,8515
201205,62984,376852,1,0,"N","KENNESAW",34.02,-84.62,3401,8437
201205,62984,376853,1,1.33,"WSW","IVY LOG",34.96,-84.09,3457,8405
201205,62984,376854,1,0,"N","HOLLY SPGS",34.17,-84.5,3410,8430
201205,62984,376855,1,1.36,"WSW","WALLS CROSSING",32.24,-84.39,3214,8423
201205,62984,376855,2,.41,"WSW","WALLS CROSSING",32.25,-84.38,3215,8422
201205,62984,376856,1,1.33,"WSW","IVY LOG",34.96,-84.09,3457,8405
201205,62984,376856,2,.85,"SE","IVY LOG",34.96,-84.06,3457,8403
201205,62984,376857,1,.69,"S","NOONDAY",34.06,-84.52,3403,8431
201205,62985,376858,1,0,"N","HAWKINSVILLE",32.28,-83.47,3216,8328
201205,62985,376859,1,1.35,"WSW","MACON",32.81,-83.67,3248,8340
201205,62985,376859,2,.58,"E","LANIER HGTS",32.85,-83.64,3251,8338
201205,62986,376860,1,2.72,"WSW","DRANEVILLE",32.2,-84.52,3212,8431
201205,62986,376861,1,0,"N","MARIETTA",33.95,-84.55,3357,8433
201205,62986,376862,1,3.5,"N","PRESTON",32.12,-84.54,3207,8432
201205,62986,376863,2,.9,"NW","CARMICHAEL CROSSROADS",33.89,-84.53,3353,8431
201205,62986,376864,1,0,"N","FAIRBURN",33.57,-84.58,3334,8434
201205,62986,376865,1,2.37,"SSE","LELAND",33.79,-84.55,3347,8433
201205,62986,376866,1,.9,"NE","ALPHARETTA",34.08,-84.29,3404,8417
201205,62986,376867,1,.9,"SE","BRIGHT",34.37,-84.06,3422,8403
201205,62986,376869,1,1.87,"SW","MT BETHEL",33.95,-84.44,3357,8426
201205,62986,376869,2,1.84,"SW","MT BETHEL",33.95,-84.44,3357,8426
201205,62987,376870,1,1.49,"NNW","MORGANVILLE",34.95,-85.46,3457,8527
201205,62988,376871,1,.69,"N","JASPER PICKENS CO AR",34.46,-84.45,3427,8427
201205,62988,376872,1,1.33,"WSW","JASPER PICKENS CO AR",34.44,-84.47,3426,8428
201205,62988,376873,1,.89,"NW","RAMHURST",34.71,-84.74,3442,8444
201205,62989,376874,2,1.5,"NNW","LAKEWOOD HGTS",33.7,-84.38,3342,8422
201205,62990,376875,1,0,"N","DECATUR",33.78,-84.3,3346,8418
201205,62990,376876,1,2.37,"NNE","WARSAW",34.05,-84.18,3403,8410
201205,62990,376877,1,.57,"W","WINSTON",33.73,-84.83,3343,8449
201205,62990,376878,1,.95,"SSE","NEWTOWN",34.06,-84.24,3403,8414
201205,62990,376878,2,1.79,"SSW","OCEE",34.04,-84.23,3402,8413
201205,62990,376879,1,.69,"N","AUSTELL",33.81,-84.63,3348,8437
201205,62990,376880,2,1.11,"ENE","ATLANTA",33.78,-84.38,3346,8422
201205,62990,376881,1,.69,"S","NORTH DRUID HILLS",33.82,-84.3,3349,8418
201205,62990,376881,2,.9,"SE","BELT JCT",33.81,-84.32,3348,8419
201205,62990,376882,1,.44,"WSW","NICHOLSON",34.12,-83.44,3407,8326
201205,62990,376882,2,.69,"S","NICHOLSON",34.11,-83.43,3406,8325
201205,62990,376883,1,2.29,"E","SUWANEE",34.05,-84.03,3403,8401
201205,62990,376884,2,.34,"WSW","NICHOLSON",34.12,-83.44,3407,8326
201205,62991,376885,1,4.31,"SSE","NEW BRANCH",32.02,-82.23,3201,8213
201205,62991,376886,1,.69,"S","HOLLY SPGS",34.16,-84.5,3409,8430
201205,62991,376887,1,.52,"SSE","ROCKLEDGE",32.44,-82.7,3226,8242
201205,62991,376888,1,.58,"E","SOPERTON TREU CO ARP",32.38,-82.56,3222,8233
201205,62991,376889,1,4.74,"E","CEDAR CROSSING",32.03,-82.32,3201,8219
201205,63284,379009,1,1.84,"ENE","CHICKAMAUGA",34.88,-85.27,3452,8516
201205,63284,379009,2,3.45,"N","ROCK SPG",34.87,-85.23,3452,8513
201210,68471,417039,3,1.94,"SSW","LONGPORT",39.29,-74.54,3917,7432
201210,68471,417039,4,1.73,"S","SCULLVILLE",39.31,-74.65,3918,7439
201210,68471,417039,5,0,"S","ESTELL MANOR",39.4,-74.83,3924,7449
201210,68471,417039,6,0,"S","BUENA",39.52,-74.93,3931,7455
201210,68471,417039,7,0,"S","HAMMONTON",39.63,-74.82,3937,7449
201210,68471,417336,1,0,"N","HIGHTSTOWN",40.23,-74.53,4013,7431
201210,68471,417336,2,.7,"SW","ETRA",40.24,-74.51,4014,7430
201210,68471,417336,3,1.16,"NNW","ETRA",40.27,-74.5,4016,7430
201210,68471,417336,4,.62,"ESE","EAST WINDSOR",40.27,-74.52,4016,7431
201210,68471,417336,5,1.47,"S","ROBBINSVILLE ARPT",40.2,-74.61,4012,7436
201210,68471,417336,6,2.11,"SSW","WINDSOR",40.19,-74.58,4011,7434
201210,68479,417491,1,.58,"WNW","DELANEYS CORNER",39.3,-75.76,3918,7545
201210,68479,417491,3,1.76,"SW","YORKLYN",39.8,-75.7,3948,7542
201210,68479,417491,4,1.21,"NNE","GRANOGUE",39.85,-75.56,3951,7533
201210,68479,417491,5,2.01,"E","CLAYMONT",39.8,-75.43,3948,7525
201210,68479,417491,6,1.35,"ESE","MIDVALE",39.64,-75.6,3938,7536
201210,68479,417491,7,2.19,"SE","DELEWARE CITY",39.56,-75.57,3933,7534
201210,68479,417491,8,2.84,"ESE","FLEMINGS LNDG",39.34,-75.5,3920,7530
201210,68479,417492,1,2.47,"ESE","FENWICK IS",38.45,-75.01,3827,7500
201207,66464,398378,1,.9,"NE","MAXWELL",33.43,-83.66,3325,8339
201207,66468,398415,1,1.5,"SSW","PICKARD",32.9,-84.41,3254,8424
201207,66469,398430,1,0,"N","TOOMSBORO",32.83,-83.08,3249,8304
201207,66469,398437,1,2.76,"N","MILNER",33.16,-84.2,3309,8412
201209,67543,406774,3,9.75,"WNW","WHITTIER",60.83,-148.95,6049,14857
201209,67543,406775,5,4.3,"E","VALDEZ",61.11,-146.14,6106,14608
201209,67543,406777,2,20.43,"SW","NANCY LAKE",61.52,-150.47,6131,15028
201209,67543,406778,4,8.45,"WNW","MOOSE PASS",60.54,-149.59,6032,14935
201209,67543,406779,7,5.96,"ENE","HAYES RIVER",62.02,-151.86,6201,15151
201209,67807,427524,1,18.75,"E","SOLDOTNA",60.47,-150.5,6028,15030
201209,67807,427524,8,11.59,"NE","NINILCHIK",60.15,-151.4,6009,15124
201209,67807,427525,8,6.08,"E","ANCHORAGE",61.23,-149.72,6113,14943
201210,68084,408395,3,2.92,"ENE","BATTLEFIELD",37.13,-93.33,3707,9319
201210,68130,408809,1,.88,"NE","MARSHFIELD",37.34,-92.91,3720,9254
201210,68376,411856,2,4,"E","NEW HOLLAND",34.3,-83.73,3418,8343
201210,68376,412995,2,4.87,"NE","HOG MTN",34.09,-83.86,3405,8351
201210,68376,412999,4,1.5,"SSW","BEEKS",33.15,-84.43,3309,8425
201210,68471,417028,1,.31,"ESE","BORDENTOWN",40.15,-74.69,4009,7441
201210,68471,417032,1,.6,"NW","MERCHANTVILLE",39.96,-75.06,3957,7503
201210,68471,417035,1,0,"N","WESTVILLE",39.87,-75.1,3952,7506
201210,68471,417035,8,1.61,"NE","VERGA",39.89,-75.13,3953,7507
201210,68471,417036,7,.78,"NW","SIX PTS",39.54,-75.13,3932,7507
201210,68471,417037,6,.79,"SSW","ROSENHAYN",39.47,-75.13,3928,7507
201210,68471,417039,1,2.89,"ENE","BRIGANTINE",39.44,-74.32,3926,7419
201210,68471,417039,8,.95,"NW","SWEETWATER",39.63,-74.64,3937,7438
201210,68479,417491,2,3.29,"W","MILFORD XRDS",39.72,-75.79,3943,7547
201210,68479,417492,2,7.42,"W","DELMAR",38.46,-75.71,3827,7542
201201,60174,360071,1,0,"N","FORSYTH",33.03,-83.95,3301,8357
201201,60174,360268,3,3.64,"NNE","LAKEWOOD HGTS",33.73,-84.35,3343,8421
201203,60351,360327,1,.55,"NW","GATRELL",34.58,-84.51,3434,8430
201203,60351,365177,1,2.99,"NNW","VANS VLY",34.17,-85.34,3410,8520
201203,60351,365184,1,2.58,"NW","BEULAH",33.89,-85.04,3353,8502
201203,60351,365188,2,.58,"ENE","ANTIOCH",33.95,-85.16,3357,8509
201202,61093,365157,1,1.5,"NNW","SANFORD",34.1,-83.36,3406,8321
201202,61094,365162,1,1.73,"E","BETHANY",33.53,-83.39,3331,8323
201202,61094,365167,1,.9,"SE","NORWOOD",33.46,-82.71,3327,8242
201203,61097,365172,1,.69,"S","OAK PARK",32.36,-82.32,3221,8219
201203,61098,365196,2,1.54,"WSW","WAX",34.12,-85.13,3407,8507
201203,61100,365203,1,1.71,"E","CASS",34.22,-84.82,3413,8449
201203,61102,365213,2,1.14,"W","DALTON",34.77,-84.97,3446,8458
201204,61704,369163,1,2.94,"WSW","GILLSVILLE",34.29,-83.68,3417,8340
201210,68480,417490,2,2.38,"W","STEVENSVILLE BAY ARP",38.98,-76.37,3858,7622
201210,68481,416911,3,.38,"WNW","OGONTZ",40.08,-75.14,4004,7508
201210,68481,416913,2,0,"NW","PARKER FORD",40.2,-75.58,4012,7534
201210,68481,416915,2,3.09,"SW","CHADDS FORD",39.83,-75.6,3949,7536
201210,68481,416918,1,1.62,"SSE","(PHL)PHILADELPHIA IN",39.86,-75.24,3951,7514
201210,68481,416921,3,0,"N","HEREFORD",40.45,-75.55,4027,7533
201210,68483,418113,2,28.8,"ESE","SANDY HOOK BAY",40.34,-73.5,4020,7330
201210,68483,418117,2,3.77,"S","BEACH HAVEN",39.5,-74.25,3930,7415
201210,68483,418121,2,4.68,"ENE","LEWES DE",38.81,-75.08,3848,7504
201210,68601,411522,1,1.19,"WNW","MC CONNELL",38.39,-121.35,3823,12121
201211,70058,420538,1,.54,"E","HOISINGTON",38.52,-98.76,3831,9845
201211,70058,420545,1,2.13,"SW","KANAPOLIS RES",38.63,-98.06,3837,9803
201211,70058,420553,1,.69,"S","LINDSBORG",38.57,-97.67,3834,9740
201205,62984,376857,2,.94,"SSE","NOONDAY",34.06,-84.52,3403,8431
201205,62986,376863,1,0,"N","MARIETTA",33.95,-84.55,3357,8433
201205,62986,376868,2,2.01,"ESE","DUNN",34.22,-84.09,3413,8405
201205,62989,376874,1,1.38,"N","HAPEVILLE",33.69,-84.4,3341,8424
201205,62990,376880,1,2.82,"NNE","ATLANTA",33.81,-84.39,3348,8423
201205,62990,376884,1,.69,"S","NICHOLSON",34.11,-83.43,3406,8325
201205,62991,376890,1,5.53,"S","NEW BRANCH",32,-82.25,3200,8215
201205,63284,379018,1,0,"N","CARTERSVILLE",34.17,-84.8,3410,8448
201205,63289,379035,1,.69,"N","PAYNES MILL",32.89,-84.33,3253,8419
201205,63289,379042,2,1.13,"E","TRACK ROCK",34.9,-83.85,3454,8351
201206,64219,384563,1,.58,"E","VIDALIA",32.22,-82.41,3213,8224
201206,64219,384570,1,2,"E","VIENNA",32.1,-83.75,3206,8345
201206,64225,384598,2,.69,"S","BRAGG",33.01,-83.53,3300,8331
201206,64225,384605,1,.69,"N","RIDDLEVILLE",32.91,-82.67,3254,8240
201206,64228,384617,1,2.19,"SE","FAIN",34.8,-83.84,3448,8350
201207,66149,396743,1,1.35,"ESE","LOCUST GROVE",33.34,-84.1,3320,8406
201207,66149,396748,1,.01,"SW","WINDER ARPT",33.98,-83.67,3358,8340
201207,66151,396825,1,2.98,"WNW","TENNILLE",32.94,-82.85,3256,8251
201207,66151,396832,1,1.34,"ESE","STOP",33.47,-84.56,3328,8433
201207,66151,396845,1,1.79,"NE","WALESKA",34.34,-84.53,3420,8431
201207,66151,396857,1,.58,"W","LOUISVILLE",33,-82.41,3300,8224
201207,66151,396866,2,2.14,"WNW","DYAS",32.88,-84.02,3252,8401
201207,66156,396881,1,0,"N","TYRONE",33.47,-84.6,3328,8436
201207,66156,396888,1,1.14,"E","AUDUBON",34.57,-84.8,3434,8448
201207,66205,397202,1,1.11,"SSE","ALTA VISTA",32.47,-84.91,3228,8454
201207,66205,397208,2,2.93,"WNW","ROUNDTOP",34.61,-84.62,3436,8437
201207,66205,397215,1,0,"N","PENFIELD",33.67,-83.18,3340,8310
201207,66205,397223,1,1.88,"SSW","SOCRATES",33.11,-84.04,3306,8402
201207,66207,397240,1,2.07,"N","DUBLIN MUNI ARPT",32.6,-82.98,3236,8258
201209,67543,406778,2,4.62,"NW","WHITTIER",60.83,-148.77,6049,14846
201207,66217,397277,1,.89,"NNW","MAYSVILLE",34.26,-83.56,3415,8333
201207,66456,398357,1,4.99,"NNW","FRANCISVILLE",32.73,-84.12,3243,8407
201209,67807,427524,6,12.83,"WNW","HOMER",59.75,-151.86,5945,15151
201210,68084,408409,2,1.22,"SSW","WILLARD",37.28,-93.44,3716,9326
201210,68376,412972,4,2.99,"NNW","TESNATEE",34.57,-83.85,3434,8351
201210,68471,417032,8,1.37,"W","DELAIR",39.97,-75.1,3958,7506
201210,68471,417039,2,2.61,"ESE","ATLANTIC CITY",39.35,-74.41,3921,7424
201205,63284,379012,1,.57,"W","CLOUDLAND",34.52,-85.49,3431,8529
201205,63284,379012,2,0,"N","MINERAL SPRINGS",34.48,-85.48,3428,8528
201205,63284,379014,1,.69,"N","ROME",34.26,-85.18,3415,8510
201205,63284,379017,1,1.33,"ENE","COOSA",34.26,-85.33,3415,8519
201205,63284,379019,1,.9,"SW","NORTH CANTON",34.24,-84.49,3414,8429
201205,63284,379020,1,.57,"W","LYERLY",34.4,-85.41,3424,8524
201205,63284,379020,2,.35,"N","LYERLY",34.4,-85.4,3424,8524
201205,63289,379033,1,.69,"S","LOUISVILLE",32.99,-82.4,3259,8224
201205,63289,379033,2,.58,"W","LOUISVILLE",33,-82.41,3300,8224
201205,63289,379034,1,.69,"N","ROOSEVELT",34.69,-84.48,3441,8428
201205,63289,379036,1,.69,"S","MOLENA",33.01,-84.5,3300,8430
201205,63289,379036,2,.9,"SW","HILLTOP",33.09,-84.44,3305,8426
201205,63289,379037,1,.69,"S","CHOESTOE",34.77,-83.88,3446,8352
201205,63289,379038,1,.58,"E","HUNTS",33.33,-83.39,3319,8323
201205,63289,379039,1,1.67,"SE","MOSQUITO CROSSING",33.45,-83.1,3327,8306
201205,63289,379039,2,.58,"W","WHITE PLAINS",33.47,-83.04,3328,8302
201205,63289,379042,1,.69,"S","LAURA",34.81,-83.9,3448,8354
201205,63289,379043,1,6.32,"WNW","YONAH",34.67,-83.85,3440,8351
201206,64218,384556,1,1.49,"NNE","LUMPKIN",34.39,-84.02,3423,8401
201206,64219,384559,1,3.5,"S","JEFFERSONVILLE",32.63,-83.34,3237,8320
