Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1420491,Credit card,,Closing/Cancelling account,,OH,45230,Web,06/14/2015,06/14/2015,Discover,Closed with explanation,Yes,
1420444,Credit reporting,,Incorrect information on credit report,Account terms,FL,33168,Web,06/14/2015,06/14/2015,Equifax,In progress,Yes,
1420367,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,LA,71211,Web,06/14/2015,06/15/2015,Equifax,In progress,Yes,
1420489,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,IL,60634,Web,06/14/2015,06/14/2015,Residential Credit Solutions,Closed with explanation,Yes,
1420440,Credit reporting,,Credit reporting company's investigation,Inadequate help over the phone,VA,20186,Web,06/14/2015,06/14/2015,Equifax,Closed with non-monetary relief,Yes,
1420370,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CA,92651,Web,06/14/2015,06/14/2015,"Bayview Loan Servicing, LLC",In progress,Yes,
1420374,Payday loan,,Can't stop charges to bank account,,RI,02910,Web,06/14/2015,06/14/2015,Speedy Cash Holdings,Closed with explanation,Yes,Yes
1420437,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,PA,15228,Web,06/14/2015,06/16/2015,Transworld Systems Inc.,In progress,Yes,
1420384,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,NY,10013,Web,06/14/2015,06/14/2015,Equifax,Closed with non-monetary relief,Yes,
1420430,Debt collection,,Disclosure verification of debt,Right to dispute notice not received,MD,21044,Web,06/14/2015,06/14/2015,Stellar Recovery Inc.,Closed with explanation,Yes,
1420487,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,KS,67226,Web,06/14/2015,06/14/2015,Equifax,Closed with explanation,Yes,
1420457,Credit reporting,,Incorrect information on credit report,Account status,NY,11423,Web,06/14/2015,06/14/2015,TransUnion,Closed with non-monetary relief,Yes,
1420469,Credit reporting,,Credit reporting company's investigation,Inadequate help over the phone,NY,11211,Web,06/14/2015,06/14/2015,Equifax,Closed with explanation,Yes,
1420447,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,PA,19145,Web,06/14/2015,06/14/2015,Equifax,In progress,Yes,
1420445,Credit reporting,,Incorrect information on credit report,Account terms,FL,33168,Web,06/14/2015,06/14/2015,TransUnion,Closed with explanation,Yes,
1420468,Credit reporting,,Incorrect information on credit report,Information is not mine,NY,11211,Web,06/14/2015,06/14/2015,Equifax,Closed with explanation,Yes,
1420463,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,VA,22101,Web,06/14/2015,06/14/2015,"Law Office of Michael J. Scott, PC",Closed with explanation,Yes,
1420671,Credit reporting,,Incorrect information on credit report,Information is not mine,WA,98270,Web,06/14/2015,06/15/2015,Equifax,In progress,Yes,
1420649,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,MS,39574,Web,06/14/2015,06/15/2015,Equifax,In progress,Yes,
1420657,Payday loan,,Charged fees or interest I didn't expect,,IN,46227,Web,06/14/2015,06/15/2015,"CashCall, Inc.",Closed with explanation,Yes,
1420534,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,TX,75154,Web,06/14/2015,06/14/2015,Equifax,In progress,Yes,
1420533,Credit card,,Rewards,,CA,94022,Web,06/14/2015,06/14/2015,Amex,Closed with explanation,Yes,
1420572,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,TX,75204,Web,06/14/2015,06/14/2015,Quicken Loans,Closed with explanation,Yes,
1420519,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,MO,63301,Web,06/14/2015,06/14/2015,Flagstar Bank,In progress,Yes,
1420517,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,OH,43146,Web,06/14/2015,06/14/2015,Equifax,Closed with explanation,Yes,
1420669,Credit reporting,,Incorrect information on credit report,Public record,WA,98270,Web,06/14/2015,06/15/2015,Equifax,Closed with explanation,Yes,
1420646,Debt collection,Medical,False statements or representation,Attempted to collect wrong amount,IN,46254,Web,06/14/2015,06/17/2015,"GLA Collection Company, Inc.",Closed with explanation,Yes,
1420673,Debt collection,Medical,Taking/threatening an illegal action,Attempted to/Collected exempt funds,CA,96094,Web,06/14/2015,06/15/2015,"CMRE Financial Services, Inc.",In progress,Yes,
1420396,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,OK,73130,Web,06/13/2015,06/14/2015,"Fay Servicing, LLC",Closed with explanation,Yes,
1420250,Credit reporting,,Credit monitoring or identity protection,Problem with fraud alerts,CA,90805,Web,06/13/2015,06/13/2015,Equifax,Closed with explanation,Yes,
1420063,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,VA,22520,Web,06/13/2015,06/13/2015,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,
1420060,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,FL,33025,Web,06/13/2015,06/13/2015,"Portfolio Recovery Associates, Inc.",Closed with explanation,Yes,Yes
1420051,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,CA,92625,Web,06/13/2015,06/13/2015,Equifax,Closed with explanation,Yes,Yes
1420151,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,NY,14615,Web,06/13/2015,06/13/2015,Citibank,Closed with non-monetary relief,Yes,
1420233,Money transfers,Domestic (US) money transfer,Money was not available when promised,,FL,32222,Web,06/13/2015,06/13/2015,MoneyGram,Closed with monetary relief,Yes,
1420139,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,FL,33626,Web,06/13/2015,06/13/2015,JPMorgan Chase,Closed with monetary relief,Yes,
1420134,Credit reporting,,Incorrect information on credit report,Account status,FL,32707,Web,06/13/2015,06/13/2015,Equifax,In progress,Yes,
1420155,Credit reporting,,Incorrect information on credit report,Personal information,TX,78119,Web,06/13/2015,06/13/2015,Equifax,Closed with explanation,Yes,
1420231,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,PR,00949,Web,06/13/2015,06/13/2015,TransUnion,Closed with explanation,Yes,
1420180,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,TX,75150,Web,06/13/2015,06/13/2015,"Dynamic Recovery Solutions, LLC",Closed with non-monetary relief,Yes,
1420178,Credit reporting,,Incorrect information on credit report,Information is not mine,PA,15033,Web,06/13/2015,06/13/2015,Equifax,Closed with explanation,Yes,Yes
1420189,Consumer loan,Vehicle loan,Problems when you are unable to pay,,CA,92663,Web,06/13/2015,06/13/2015,Nissan Motor Acceptance Corporation,In progress,Yes,
1420230,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,AZ,85250,Web,06/13/2015,06/17/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1420229,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,AZ,85250,Web,06/13/2015,06/13/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1420206,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CA,93021,Web,06/13/2015,06/13/2015,OneWest Bank,Closed with explanation,Yes,
1420215,Debt collection,,Communication tactics,Frequent or repeated calls,IL,61008,Web,06/13/2015,06/13/2015,"National Enterprise Systems, Inc.",Closed with explanation,Yes,
1420346,Credit reporting,,Incorrect information on credit report,Information is not mine,MN,55445,Web,06/13/2015,06/15/2015,Equifax,Closed with explanation,Yes,Yes
1420277,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,32824,Web,06/13/2015,06/13/2015,"FNIS (Fidelity National Information Services, Inc.)",In progress,Yes,
1420276,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,PA,18704,Web,06/13/2015,06/16/2015,"Ability Recovery Services, LLC",Closed with explanation,Yes,
1420269,Credit reporting,,Incorrect information on credit report,Information is not mine,IL,60445,Web,06/13/2015,06/15/2015,Equifax,Closed with explanation,Yes,
1420267,Credit reporting,,Incorrect information on credit report,Information is not mine,IL,60445,Web,06/13/2015,06/13/2015,Equifax,Closed with explanation,Yes,Yes
1420291,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,CA,95618,Web,06/13/2015,06/15/2015,Bank of America,In progress,Yes,
1420278,Credit reporting,,Incorrect information on credit report,Account status,ID,83719,Web,06/13/2015,06/15/2015,Equifax,In progress,Yes,
1420350,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,OR,97470,Web,06/13/2015,06/13/2015,JPMorgan Chase,Closed with explanation,Yes,
1420348,Consumer loan,Vehicle lease,Managing the loan or lease,,CA,95608,Web,06/13/2015,06/17/2015,Nissan Motor Acceptance Corporation,In progress,Yes,
1420540,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,OK,73072,Web,06/13/2015,06/17/2015,"Credit Service, Inc",Closed with explanation,Yes,
1420542,Credit reporting,,Incorrect information on credit report,Account status,FL,32091,Web,06/13/2015,06/14/2015,Equifax,Closed with explanation,Yes,
1420554,Bank account or service,Checking account,Deposits and withdrawals,,NY,11233,Web,06/13/2015,06/15/2015,JPMorgan Chase,Closed with explanation,Yes,
1420566,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,MI,48182,Web,06/13/2015,06/14/2015,Credit Adjustments Inc,Closed with explanation,Yes,
1420158,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,CO,80504,Web,06/13/2015,06/13/2015,"Portfolio Recovery Associates, Inc.",Closed with explanation,Yes,
1420208,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,75043,Web,06/13/2015,06/13/2015,Equifax,Closed with explanation,Yes,
1420205,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,PW,19446,Web,06/13/2015,06/13/2015,TransUnion,Closed with non-monetary relief,Yes,
1420166,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,GA,30012,Web,06/13/2015,06/13/2015,"Portfolio Recovery Associates, Inc.",Closed with explanation,Yes,
1419674,Credit reporting,,Incorrect information on credit report,Public record,OH,43204,Web,06/12/2015,06/12/2015,Equifax,Closed with explanation,Yes,Yes
1419739,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,TX,78628,Web,06/12/2015,06/15/2015,Equifax,Closed with explanation,Yes,
1419694,Credit reporting,,Incorrect information on credit report,Account status,MD,20706,Web,06/12/2015,06/12/2015,TransUnion,In progress,Yes,
1419482,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,MD,20853,Web,06/12/2015,06/12/2015,Transworld Systems Inc.,Closed with explanation,Yes,
1419368,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,32969,Web,06/12/2015,06/12/2015,"FNIS (Fidelity National Information Services, Inc.)",In progress,Yes,
1419643,Debt collection,,Disclosure verification of debt,Not given enough info to verify debt,TX,75010,Web,06/12/2015,06/12/2015,"Commonwealth Financial Systems, Inc.",Closed with explanation,Yes,Yes
1419289,Debt collection,Medical,Improper contact or sharing of info,Talked to a third party about my debt,MO,64064,Web,06/12/2015,06/17/2015,Transworld Systems Inc.,In progress,Yes,
1418815,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,FL,33809,Web,06/12/2015,06/12/2015,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,Yes
1419616,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,95035,Referral,06/12/2015,06/17/2015,Ocwen,Closed with explanation,Yes,
1418176,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,CT,06418,Web,06/12/2015,06/17/2015,"Harvard Collections, LLC",In progress,Yes,
1418158,Credit reporting,,Credit reporting company's investigation,Investigation took too long,OH,44039,Web,06/12/2015,06/12/2015,Equifax,Closed with explanation,Yes,
1418153,Credit reporting,,Incorrect information on credit report,Public record,CA,91405,Web,06/12/2015,06/15/2015,Equifax,In progress,Yes,
1418215,Credit reporting,,Incorrect information on credit report,Information is not mine,TN,37229,Web,06/12/2015,06/15/2015,Equifax,Closed with explanation,Yes,
1418206,Credit reporting,,Incorrect information on credit report,Account status,,20910,Web,06/12/2015,06/12/2015,Equifax,In progress,Yes,
1418804,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,CA,92860,Web,06/12/2015,06/12/2015,Forest Recovery Services LLC,Closed with explanation,Yes,
1418335,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,CA,95111,Web,06/12/2015,06/12/2015,Ocwen,Closed with explanation,Yes,
1418178,Mortgage,Other mortgage,"Application, originator, mortgage broker",,TX,77831,Referral,06/12/2015,06/16/2015,"Bayview Loan Servicing, LLC",In progress,Yes,
1418205,Credit reporting,,Incorrect information on credit report,Account status,,20910,Web,06/12/2015,06/12/2015,TransUnion,Closed with explanation,Yes,
1418203,Credit reporting,,Incorrect information on credit report,Account terms,VA,23666,Web,06/12/2015,06/12/2015,TransUnion,In progress,Yes,
1418791,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,MI,48178,Web,06/12/2015,06/12/2015,Residential Credit Solutions,Closed with explanation,Yes,
1418685,Credit reporting,,Incorrect information on credit report,Personal information,CA,92553,Web,06/12/2015,06/12/2015,Equifax,Closed with explanation,Yes,Yes
1418347,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,CA,95111,Web,06/12/2015,06/15/2015,"Unique Management Services, Inc",Closed with explanation,Yes,
1418675,Credit reporting,,Incorrect information on credit report,Information is not mine,NY,11411,Web,06/12/2015,06/12/2015,TransUnion,Closed with non-monetary relief,Yes,
1418346,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,CT,06489,Web,06/12/2015,06/12/2015,Equifax,Closed with explanation,Yes,
1418342,Consumer loan,Vehicle loan,Managing the loan or lease,,CA,90018,Web,06/12/2015,06/18/2015,Bankers Auto Acceptance,Closed with explanation,Yes,
1418336,Credit card,,Closing/Cancelling account,,NJ,07310,Web,06/12/2015,06/12/2015,Discover,Closed with explanation,Yes,
1418620,Credit reporting,,Incorrect information on credit report,Public record,MS,39576,Web,06/12/2015,06/12/2015,TransUnion,Closed with explanation,Yes,
1418479,Credit reporting,,Incorrect information on credit report,Information is not mine,MI,48076,Web,06/12/2015,06/12/2015,TransUnion,Closed with explanation,Yes,
1418370,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,FL,33149,Web,06/12/2015,06/12/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
